"sa","cluster","suburb","weekend","shopping","centre","rms_err"
"173800",0.0,0.6915186502936835,0.0,0.693220650270324,0.18456631955164748,0.9462000869557549
"173900",0.0,5.4497640045909845,0.08223799013827392,1.1548855760026029,3.778416919156511,0.41524979418552854
"174000",0.0,3.4879440502549115,0.2609726348668872,0.6261170512020396,3.9433152724794103,0.21371511205320834
"174100",0.0,8.966436526439573,1.1104156233705185,1.8566262464225223,7.302083177247828,0.5736226544759013
"174200",0.0,2.413452448514183,0.0,0.05148945814766271,1.4303655073574106,0.24016992308722293
"174300",0.0,3.25851113125367,0.0,0.0,2.757365493151891,0.5710369954255463
"174400",0.0,0.06796752313231157,0.0,0.0,0.9906648104774834,0.4501283985637742
"174500",0.0,0.0,0.0,0.17999616813233763,0.7599695675350503,0.4774288877913128
"174600",0.0,0.0,0.05740387909220566,0.5856041470447433,0.4056889051024237,0.44031006616382157
"174700",0.0,0.0,0.09780715198862329,0.4056045932288584,0.4402265217137733,0.6632603780713858
"174800",0.0,0.0,0.10811659719472003,0.761247496049961,0.2781479263066383,0.31409556938233896
"174900",0.0,6.885619362959525,0.32786565204020596,1.7484595886595136,5.858501053407623,0.5438739241766788
"175000",0.0,7.606279301572657,0.7768418542683659,0.9098247314013133,7.48439219596693,0.37230793724730005
"175100",0.0,0.05013893702258289,0.2558855641751506,0.9603959407091189,0.0,0.4323312900992962
"175200",2.0,0.0,0.06706468018686136,0.2528463368210668,0.8431370409158295,0.13869640064737213
"175300",1.0,2.1341474219555834,0.05108277998629592,0.0,1.1629846301612599,0.12667610264059878
"175400",2.0,0.0,0.08917173417322319,0.2905036478030452,0.808226156042487,0.1896088166408187
"175500",0.0,3.1205403465535855,0.0,0.11404954804148862,2.16322943004321,0.24404232570594872
"175600",0.0,4.47381915313927,0.4932649886578692,0.0,3.8894921424964006,0.24994802357862342
"175700",0.0,0.3825098446066458,0.12110031312086462,1.2965724456533514,0.025781495174000316,0.19465927160318372
"175800",1.0,1.5540164846408129,0.0,0.07175503702140133,0.46463044399845543,0.13873273453417118
